marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	3521220	R331FR9LQWZGP6	B00CDGO2FI	813712777	Women's Thin Padded Pink Walking Ankle Socks	Apparel	5	0	0	N	Y	Five Stars	My wife loves them a lot will buy again	2014-11-21
US	38026426	R27TOMJVVYUZGR	B00CCM4IHA	743706693	Sunnydate Women Fall 2015 New Fashion Variaty Colorful Printed Leggings	Apparel	4	0	0	N	Y	Good yoga leggings	My daughter loves these.  She is about a size 4 and is 5&#34; 7&#34; and they fit perfectly.  She uses them for yoga pants.	2015-01-13
US	33488629	R2MWTAJH7GH5NE	B00CAXQWDY	26806235	Hanes Men's FreshIQ Comfort Soft Boxer Briefs  - 5 Pack and 10 Pack and Colors May Vary	Apparel	5	2	2	N	Y	Fit's great!	First time i have worn briefs. I like them a lot! They fit nicely and probably get rid of my boxers :)	2013-11-18
US	23635931	R1BTYTI0ZJ08BU	B00CACKMKO	468315010	Womens Flip Flop Decorated Straps Comportable Fit	Apparel	3	0	0	N	Y	Three Stars	Did not have as thick of a sole as I had hoped.	2015-06-16
US	7242327	R3CHAWGOFTUL5W	B00C5GKO62	703415553	Dreamgirl Women's Dames Like Us Costume	Apparel	2	0	0	N	Y	Two Stars	Wish it was a xsmall. It's too big and want to return it	2014-09-16
US	25734282	RLWW079MEMSG2	B00C2TOB8O	106778008	Keyboard Cat Moon Juniors Shirt	Apparel	5	0	0	N	N	No special powers with this shirt	After reading about the Three Wolf Moon shirts, I went in search of this shirt; the only hope to top the mystical powers of the Three Wolf Moon shirt. After receiving this shirt in the mail, I put it on and went to the store. I bought 6 cans of tuna. No one paid me any attention (maybe I was stealthier than usual). Came home and listened to Barry Manilow while curling up on a sunny chair. I experienced no special powers...or if I did, I didn't care.	2015-02-26
US	10375009	R2F6GSXFOLWXV4	B00C2LEKPQ	597707929	Cherokee Women's Work-wear Core Stretch Junior Fit Low-Rise Cargo Scrub Pant	Apparel	5	0	0	N	Y	Five Stars	Good	2015-06-16
US	8348517	R24I331NA2AZPQ	B00BZ5Y99C	317827418	Rubie's Women's Despicable Me 2 Minion Costume with Accessories	Apparel	5	0	0	N	Y	Everything came with it and it looks amazing for homecoming we are having despicable me dress up ...	Everything came with it and it looks amazing for homecoming we are having despicable me dress up day and I will be the best 5'2 107 pounds small fit perfect glasses have no nose spot though	2014-09-11
US	39445741	R2L3YUUPYLANH9	B00BYH9R3O	506243471	J.TOMSON Womens Boyfriend Blazer BLACK	Apparel	1	1	1	N	Y	I like the fit of this and it looks great on	I like the fit of this and it looks great on. My unhappiness with it however is my blazer arrived in a plastic bag and when I took it out of the bag, I noticed how badly my new jacket REEKED. I don't know how or why, but it was packaged and sent to me smelling musky and gross like bad body odor. This blazer is labeled hand wash only, so of course, I went ahead and hand washed it (nothing but red dye gushing out of my brand new black blazer, which left it already looking slightly faded) and hung it to dry and wore it the next day thinking it was fine. Nope! Had to take it off when I got to work when I realized it still STANK BADLY. Now I'm going to have to pay good money to have my brand new, already faded blazer dry cleaned because the seller mailed it to me stinking of body odor and moth balls.<br /><br />Thanks for that, seller. 1 star for you.	2015-05-09
US	13961764	RSR5P11BIJ7AP	B00BX8SREY	441517335	BCBGeneration Women's Sweetheart Cutout Dress	Apparel	5	1	1	N	Y	This dress runs small compared to other BCBGeneration dresses	Love this dress and it was such a great deal!!! Glad I ordered a size up, I usually wear a 4 or XS  in BCBGeneration however they didn't have it in stock. I went with a 6, and planned on getting alterations made. It fits perfectly! The color is beautiful on my brown skin and the material is pretty nice!	2013-11-06
US	14400973	RHOCWXANK677D	B00BVEED20	294927728	Camouflage Rhinestone Belt Gun Concho 50165CM Medium	Apparel	5	0	1	N	Y	OMG!	this belt is perfect! It isnt too big and isnt too small!! I absolutly LOVE it!! Get one for yourself too!!!	2013-07-07
US	13868865	R10UOWO3650SMF	B00BUXFJRK	305520839	Angelina Extra Large, Bold-Color Chiffon Scarf, #118	Apparel	5	0	0	N	Y	Darker than pictured.	Darker green than pictured.  But still a nice scarf.	2015-07-02
US	23038856	R1T4L2PRNVF6J3	B00BUAEY88	2927531	Belts.com Carson's Western Tooled Genuine Leather Casual Jean Ranger Belt	Apparel	5	0	0	N	N	Five Stars	I LOVED IT AND THE PRICE, TOO..	2014-11-10
US	28259188	R334B5LFXFD8UO	B00BUAEY5Q	2927531	Belts.com Carson's Western Tooled Genuine Leather Casual Jean Ranger Belt	Apparel	5	0	0	N	Y	Five Stars	Amazing quality for the price!	2015-01-13
US	11004679	R798J9CGLX8HG	B00BTX7SB6	292813651	Tommy Hilfiger Men's Exeter Passcase Billfold Wallet with Removable Card Holder	Apparel	5	0	0	N	Y	Five Stars	made very well	2014-10-28
US	2282971	R1WG2NE4YKBLT5	B00BTX7SAC	442171342	Tommy Hilfiger Men's Dore Trifold	Apparel	5	1	2	N	N	Good stuff	This is something good, cost is very high, the quality is really good, I love it. Next time will buy.	2013-12-17
US	5841368	R1ZT8UDVIUZ8J7	B00BRKA2OQ	352292832	Dickies Scrubs Women's Gen Flex Junior-Fit Contrast Stitch V-Neck Shirt	Apparel	4	6	8	N	Y	This is a great scrub top!	This top is great.  The first day I wore it to work my supervisor told me I looked super cute and asked where I got my new scrubs from because she wanted some just like it.  Fits great, the only complaint (and it's not really a big deal) is that they come out of the dryer kind of wrinkled.	2014-02-28
US	835529	R18LKWDBHZVCS	B00BPAZEVY	917715097	Cherokee Women's Maternity Mock Wrap Knit Panel Top,2892	Apparel	5	2	2	N	Y	Like most other reviews stated	Being nervous not being able to try on any maternity tops, I decided to buy a size bigger than I normally wore in scrub tops. Like most other reviews stated, yes this top runs large...HOWEVER!!! If you are a busty person like I am (wore a 36G PRIOR to pregnancy) the breast &#34;pouch&#34; (if you will) is small....or perhaps I'm just that oddly portioned... That aside, I am very happy with my purchase.  Now being 8 months pregnant, I fill out the generous tummy space better but I can still move around well (or as well as any preggers can lol)	2015-01-14
US	40287343	R2LHTODZ0GBMQP	B00BM487P8	675485183	Van Heusen Men's Poplin Fitted Solid Point Collar Dress Shirt	Apparel	4	0	0	N	Y	Four Stars	Somewhat large but my fault for ordering size 16 instead of 15	2015-01-03
US	18826415	RUJ5IO0PB0V12	B00BL8JB1Y	136175553	Scarleton Vintage Top Zip Satchel H1113	Apparel	5	0	0	N	Y	review for Scarleton top zip satchel red	I loved the purse it was exactly what I wanted	2015-04-12
US	12195444	R2367F59UIIEYR	B00BK1BIPE	241050933	Stetson Twill Outback Hat with Chin Cord	Apparel	5	0	0	N	Y	runs a little large	Large size is over 7 1/4-7 3/8. Get medium size if you wear 7 1/4 .<br />Love the  hat otherwise	2014-05-22
US	1127638	R2IOO1LVTIQO2Z	B00BJOGPMI	352896577	Alexander Del Rossa Womens Flannel Pajamas, Long Cotton Pj Set	Apparel	5	1	1	N	N	Large for me but feels good	I'm 5'4&#34;, 103 lbs<br />I bought small purple one. Still it's large for me, especially the pants. But I can roll up the bottom plus there's band on waist so I can certainly live with that. The color is great. And cotton feels warm and sweet. I love this pajama.	2014-10-09
US	11841041	R8JXK62YVJBC	B00BF77KAK	132173350	Dockers Men's Perfect Short D3 Classic-Fit Pleated Short	Apparel	4	0	0	N	Y	Nice shorts	These were purchased for my son who wears them to work as a courtesy clerk at a local supermarket.  He really likes them as they are very comfortable and wash up nicely.  The just wishes that they were a bit longer in the legs.  Other than that small style preference, they are fantastic.	2014-07-17
US	11014804	R23H5ZKTJJZIZQ	B00BF3DIT6	939032074	Womens Slimming One Piece Side Ruched Strapless Full Coverage Swimsuit	Apparel	3	4	4	N	Y	swimsuit	I love the suit but it was far too small with no stretch or give in it so I had to return item I ordered a large size Im a size 12/14 but very very small made	2013-05-05
US	41742414	R3Q91EI9YC9IIV	B00BF3BOMO	173247470	One Piece Adjustable Striped Slimming Fitted Classic Cut Swimwear Swimsuit S M L	Apparel	5	0	0	N	Y	Very nice	I was afraid of ordering this item, but I dont regret it :) it has a very nice fabric, nice quality, arrived in time and in perfect conditions, I ordered a Large and fits (I'm usually medium though). Really like it :)	2014-01-02
US	4452783	RSLF7FD8DSH87	B00BDV9J5M	252370797	Utopia Wear Men's Cotton Blend Solid Polo Shirt (Large, Navy)	Apparel	4	0	0	N	Y	Four Stars	Good nice collar with a double raised line.  Fits well.	2015-03-14
US	27766313	R3INZ71WVM9GD2	B00B70IC6G	568026770	Women Fashion Long Soft Wrap Lady Shawl Leopard Chiffon Long Scarf Scarves Stole	Apparel	5	0	0	N	Y	silky scarf	The scarf looked just like the picture, and was very soft and flowing. I wish it was a little longer, but it will work.	2014-01-09
US	2450353	R3J26G182KVLCA	B00B5DWJ5A	118528239	Duofold Men's Base Layer Thermal Pant	Apparel	3	0	0	N	Y	Good but could be better	I live i Michigan and I am not from Michigan ,so as you imagine I need this very much<br />the problem with this product is it is a little bit to plasticy ! i mean it feels a little bit like rubber when you wear this<br />when i started to wear this it felt so itchy because of that but after a while i get used to it and almost whole winter i wore it<br />and if it was a little thicker and warmer it was better :)	2014-04-16
US	33248693	R9YE2HOHS4L36	B00B4023Z0	883035263	LibbySue-Border Print Polka Dot Crinkle Scarf in a Choice of Colors	Apparel	3	0	1	N	Y	Not quite coral color	Scarf color has a bit more orange than true coral, so be watchful of that if you're a true coral gal.	2014-02-05
US	31908788	R2WT6L3PMA2GTV	B00B240SI2	790882517	Diesel Men's Divine Studded Boxer Trunk	Apparel	4	0	0	N	Y	very comfortable	Wasn't sure about ordering them, but was surprised. They fit well, not too tight, very comfortable.... Will definitely order another pair	2014-01-28
US	5572326	R2LYXWBN9BY1N4	B00B1ZOKC2	521559666	Sakkas Embroidered 100% Cotton Scoop Neck Semi-Sheer Short Sleeve Gauzy Top / Blouse	Apparel	5	0	0	N	Y	Five Stars	Loved it,	2014-07-19
US	52195752	RNGYTDFMXG55G	B00B1O5P6S	517367152	The Walking Dead Daryl Riot T-Shirt	Apparel	5	2	2	N	Y	Oh Yeah!	I bought this shirt to wear to an event and I love it. I ordered a large and washed it in hot water and dried so it would shrink a bit and then I personalized it by cutting off the rim of the neck, bottom and sleeves for a casual and comfortable t-shirt as I find the neck of t-shirts uncomfortable and normally don't wear them.<br /><br />This is a nice, quality t-shirt for fans of WD! Recommend. It's very cool and I am glad I found it on Amazon.	2014-03-12
US	38819488	R73RHSEWYAEGA	B00B1H289C	638009746	Web Belt with Buckle Military Style	Apparel	3	0	0	N	Y	thought it ....	thought it would of been a little thicker but it does the job. i use it everyday, it's holding up well.	2014-02-24
US	15384404	R39JAS9W62SFNR	B00B1A9TRS	364644543	Carhartt Men's Ironwood Denim Work Shirt Snap Front Relaxed Fit	Apparel	4	0	0	N	Y	Really great shirts for the working man...	Fits great and wears great....  I have used for a long time and will continue to buy for my daily work ware.	2013-12-04
US	19830759	R1F3Y8EUG2QL98	B00AU4E4W6	997888314	G2 Fashion Square Women's Floral Printed Women'S Tank Top	Apparel	5	0	0	N	Y	Perfect	It came how the picture looks it fits great supper supper cute . It came in time didn't had any complications on this product	2015-06-01
US	50187839	R221360VDK2XSY	B00APWJW6Q	993369148	Savane Men's Eco-Start Cargo Short	Apparel	4	0	0	N	Y	Comfortable	They look nice and fulfilled my expectations. I wanted shorts that were comfortable, a little baggy and that I felt were made well enough that they would last a long time. I will probably buy another pair in the future.	2014-03-22
US	10047851	R25IENZU0SA84A	B00APBU4RI	154439556	Weathertamer Women's Piping Single-Breasted Trench Coat	Apparel	5	0	0	N	Y	i liked it very much. i am glad i ordered them.	got as i expected, very nice and hope to wear practically. the price i got them are very reasonable for me and that's why i am very satisfied.	2013-08-16
US	41234232	R2XOHS7LWIA63S	B00AP6H5VG	322439278	Luciano Natazzi Men's Camel Hair Blazer Modern Fit Suit Jacket	Apparel	3	0	1	N	N	No outside pockets	There is no outside pockets--they are sewn shut.  Even the lapel pocket.  Why do they include two extra buttons for the sleeves? Should have been sewn on.	2014-07-05
US	44882112	R1RBP5K9NIP4GU	B00AJWOUFA	518956558	Green River Cotton Batik Shirt By Johari West	Apparel	2	1	1	N	Y	Two Stars	small	2015-06-11
US	41816449	R1LOU0KX3JRFR3	B00AHOQBAW	80480470	Gerber Unisex-Baby	Apparel	4	0	0	N	Y	Newborn onesies true to size	These onesies are True to size. They wash well. However the zipper gets stuck often near the legs. FYI.. These onesies do not have the cuff to put over their hands to  avoid scratching themselves...just in case you were wondering. The sleeves are more like 3/4 sleeves. I'd buy again.	2014-04-05
US	2177872	R2QK5LGLFR9SZY	B00AFQFHF2	417381330	Levi's Men's 511 Slim-Fit Hybrid Trouser Pant	Apparel	5	0	0	N	Y	Five Stars	fit as expected thanks	2015-02-23
US	21538685	R1RFAI8C20I7IY	B00AEJRVM2	815931988	70U Womens Coloured Printed Ladies Slim Skinny Fit Casual Denim Jeans	Apparel	5	0	0	N	Y	Five Stars	GREAT	2015-03-30
US	51779986	R1G1RHY629MXEG	B00ACIGRNO	957073572	Hanes Men's Classics Comfort Soft Tagless Sport Brief (7-Pack)	Apparel	1	0	0	N	Y	might as well buy generic	Worst underwear I've ever purchased.  .  Previously used &#34;ComfortSoft&#34; by Hanes and thought that was what I was buying.  This &#34;Our Most Comfortable&#34; line is worthless.  While the cotton material seems the same, the stitching seems inferior and the elastic was very flimsy.	2014-07-08
US	43418669	R8EF32R3S77C8	B00ACIFP64	782720266	Hanes Men's Classics 6 Pack Crew Neck Tee	Apparel	4	0	0	N	Y	Four Stars	t-shirts good price	2015-04-27
US	51862730	R19RN9LODUX3RY	B00ABUZC6G	938648064	L'ovedbaby Unisex-Baby Gloved Sleeve Overall	Apparel	5	0	0	N	Y	Five Stars	These fit narrow and beautifully! I love the quality and the fit!	2015-05-11
US	35811027	R3NV37XX4AU0S2	B00A9Q0VM2	419388517	PattyBoutik Women's V Neck Ruched Twist Knot Front Long Sleeve Tunic	Apparel	5	0	0	N	Y	Great seller!	I loved just opening the package. The care that was put into that little detail reminded me of REAL customer service. It reflects on the quality and Patty has the special touch!. Wonderful top for all ages and seasons.Thanks!	2014-02-15
US	19138468	R2MIAJNWRQQC0O	B00A8LPNTY	135571372	Khomo iPad Mini / Mini 2 Retina / Mini 3 Case Dual Super Slim Cover	Apparel	5	0	0	N	Y	Oh how I love this case	Oh how I love this case. This is my third iPad mini case and if I had found this one first, it would have been my only case. This case is sleek and slim. Since I am giving it an honest review, I will say that the grip is not as secure as I might like. However that does not take away from my five stars because the case is just great. Pretty too!	2014-11-16
US	19580786	R1EJWMW6EKR6GD	B00A8EFKOY	620801738	Kanu Surf Men's Monaco Swim Trunk	Apparel	5	4	4	N	Y	Exactly what I wanted and needed.	These swim trunks were exactly what I was looking for, not too small and not too big.  The quality was better than I expected for the price.	2013-10-10
US	43275644	RULXTW06YJWR3	B00A3ID0O2	48090994	1826 Women's Plus Size Moleton Slim FIT Stretch Jeggings Legging Cotton Pants	Apparel	5	0	0	N	Y	Five Stars	Very pleased, beautiful fit, soft and comfortable	2015-04-13
US	14005694	R2AUHTK6DKBD1E	B00A2YR6RO	599149617	Adult Deadpool Hoodie	Apparel	5	0	0	N	Y	My son loves it	My son now has a way to cosplay every day. It fits slightly small but that just makes it more costume looking.	2014-04-09
US	23554160	R3DPHSV4DNVN2U	B00A04CHM0	9567378	Dickies Men's Trucker Wallet With Chain	Apparel	4	0	0	N	Y	Four Stars	Good wallet...smaller than what I expected. ..great quality	2014-09-25
US	2568670	R1Z8SNADNY7QEF	B009Y3RO5I	990581629	Ninimour Claws Shoes Halloween Costume Plush Slippers (M, Pikachu)	Apparel	5	0	0	N	Y	warm and cute	I bought it for Halloween carnival last year but I wear them at home these days!!!	2014-11-24
US	45770483	R3VHF16U7PLMWF	B009QD1I80	272885030	Classic Cashmere Feel Men's Winter Scarf in Rich Plaids	Apparel	5	0	0	N	Y	Five Stars	good	2015-03-18
US	45634963	R1JSTLEWI2P4YJ	B009PX6W3M	775508598	Crooks & Castles Men's Woven Strapback Stadium Cap	Apparel	5	0	0	N	Y	love	My favorite hat	2015-05-13
US	16827537	RWJ0P4F1IJX7M	B009IPB9IA	252108038	Russell Athletic Men's Short-Sleeve Dri-Power T-Shirt	Apparel	4	0	0	N	Y	Fits great.	If you usually order Large--then order this shirt Medium. Fits great.	2014-09-25
US	23563639	R2YMB5REP2LIRB	B009GNP2O6	382550339	I DON'T NEED THERAPY ALL I NEED IS Krav Maga Women T-Shirt	Apparel	5	0	0	N	Y	My favorite shirt!	This is my favorite shirt, not only because it's comfortable to work out in but for the quote. I'd recommend it! I bought a size L just in case if it shrinks in the dryer. it does fit true to size.	2013-12-19
US	18922324	RHQ9ZHGRLLGGL	B009EO9SII	392363649	TrendsBlue Premium Winter Thick Infinity Twist Cable Knit Scarf - Diff Colors Avail.	Apparel	5	0	0	N	Y	Super fast delivery!	I received my scarf faster than I have ever received anything that I purchased on Amazon. I was very pleased by this as I needed it ASAP. To add to my satisfaction, the scarf is beautiful and looks exactly the way it does in the picture. I love it!	2013-11-27
US	49146721	R496ZZU1P81BF	B009DKU6XY	749600384	Tuffo Unisex Baby Muddy Buddy Coverall	Apparel	5	0	0	N	Y	Great!	Several of my friends have purchased these Muddy Buddies. You can spot the kids anywhere and it saves their clothes and keeps them dry@@@	2014-02-09
US	7872288	RS52AEYND4Q7E	B009BIBBW8	834711125	"AM Landen Korean Style Super Cute Backpack School Bag Can Fit 15\"Laptop"	Apparel	3	9	9	N	N	Cute design, but a bit awkward to wear and limited space	I just got my bag and I was so excited! It looked very nice and the material seemed to be quite sturdy. It arrived within about about 5 days after my purchase, which was pretty awesome. However what I dislike about it is that it's a little bit too wide and it doesn't have too much space to hold my stuff, I could only fit about 2 small binders, 1 notebook, my wallet and my glasses on the inside. This is a problem because I have so many books to carry around while I'm at school. Also, the straps are way too long for my liking, the backpack doesn't really fit well onto my back due to this and it gets very awkward and uncomfortable. I think this bag would be much better suited for a taller person, I'm only 5'3. I really do like the design, but I'm probably going to have to return it due the the issue of the straps and the limited amount of space.<br />~<br />12/16/12 So I've had this bag for a couple of days and due to the shipping charges I wasn't able to return it. However I did fix the straps by sewing them a little bit tighter so they fit better and I also made the flap at the front of the bag a little bit tighter. I'm really satisfied with it, if only it had arrived that way.	2012-12-14
US	12155214	R1RNS95HF3942L	B0097G4NUG	978644872	B-PBTD4-24 - Red - White - BOYS PRE-TIED BOWTIE	Apparel	3	0	0	N	Y	Looks cute but the quality is lacking.	I was hoping to add to my son's collection when I came across these on Amazon.  All of his other ties were handmade from various vendors on etsy.com and cost a substantial amount more so when these arrived I was disappointed in how thin and delicate they were in comparison to the others.  With these you pretty much get what you pay for.  These wolud be a great addition to a child's dress-up play collection but if you want something that will hold up well over time this is not it.	2013-12-27
US	49777028	R23664HPRKAW1O	B0095YR7XA	289495302	Classy 862 Sleeveless Special Occasion Embroidered Flower Girl Dress - Black 2T	Apparel	3	0	0	N	Y	But luckily it was only for pictures and it worked beautifully. She only wore it for 1 hour	It got here in time just a little small around the chest area and long in length my daughter was tripping over the dress. But luckily it was only for pictures and it worked beautifully. She only wore it for 1 hour.	2014-12-26
US	37365918	RV9FAIF9G4R3T	B0094MP2O4	984883958	Impact Merchandising Tuxedo T-Shirt	Apparel	4	0	0	N	Y	Great party attire	A great quality shirt but sizing ran a little small compared to regular tshirts. An XL was more like a L.	2014-01-06
US	29726227	R31G7XZUGP9XDM	B0093KTDN8	216141247	BSLINGERIE® Womens PU Leather Punk Bustier Corset	Apparel	5	0	1	N	N	Five Stars	Is so Beautiful	2014-10-16
US	2567612	R1NOX2FJOFNR90	B0090IF24C	103070877	Big Star Women's Hazel Flap Boot Leg Jean	Apparel	5	0	0	N	Y	LOVE these jeans!	I've been a Big Star fan for a while now and these are my new favorite pair. They have the fit and quality that you would expect from Big Star. Soft, stretchy, comfortable, and very flattering!  I'm thrilled with this purchase!	2013-10-11
US	52359060	R21WI4DB4UQH4G	B008Z9C8VM	422078879	Wacoal Women's Seduction Spacer Contour Bra	Apparel	5	0	0	N	Y	Perfect bra!	My favorite bra!  Fit is perfect, offers support, does not ride up or down.  Have it in several colors.	2015-07-16
US	23882424	R2VM9QQFIEZUHT	B008YJ8QGO	608351813	2-piece 100% Cotton White Weaved Romper with Detachable Gown	Apparel	5	0	0	N	Y	I do enjoy they way this looks on my son	Order one size up from what ur infant wears. Fits snug and u need extra room to put on. The material is not very thick at all but it seems well made. I did hand wash it but when it dried it was a wrinkly mess but ironed very well.  I do enjoy they way this looks on my son,  so cute	2015-08-29
US	34315465	R4XWA1TI1ACAD	B008YEZGYE	76890463	Nine West Women's Floral Textured and Solid Flat Knit 3 Pair Pack Knee High Sock	Apparel	2	1	1	N	Y	Too Tight	I liked the color assortment, but the socks were so tight I could not pull them up my calf.  I do not have overly large legs and have bought nine west kneesocks before that fit fine(I like to wear them over my tights inside dress boots so the tights don't get pulls from the rough texture inside the boots).  I returned them.	2012-11-19
US	23265368	R1Y0PP3926N4XH	B008VQBV3U	72115766	Anne Klein Women's Petite Blouse	Apparel	5	1	1	N	Y	Beautiful blouse	Lovely, dressy blouse, the cream color looks perfect with the black around the neck. It runs a little small, I wear medium petite and had to order the large.	2013-02-08
US	28317383	R32Z2HXFKP2CJ9	B008SDIY36	192663161	Traveling Gypsy Costume - Plus Size 3X/4X - Dress Size 22-26	Apparel	1	0	7	N	N	Please show us Roma (Gypsies) how it's done	I am a Romany woman (ethnically Gypsy, with ancestors originally from India), and I see now that I have been dressing wrong my entire life. Whether I have honored the modest, whole-leg-covering skirts of my ancestors or worn the suits of my current profession, I am not being authentic OR mystic despite the fact that I speak Romani, an Indic language, fluently. Please, dear White non-Roma, show me how I must look, act and be so that I may fit your image of my people in the future. May we always be as sexy, mysterious, suspicious, &#34;nomadic&#34; and/or nonexistent as you need us to be. I just love being reduced to a stereotype - helps me teach my kids who they are, too.	2014-11-02
US	46698816	R2N81XK6WDSUF5	B008RYTHG4	178893097	Bald Curly Wigs	Apparel	5	0	0	N	N	Perfect Fit, As described	Bought the orange wig for my 8 year old....she's a scary clown for Halloween this year.  The wig fit her perfectly, and she totally loved it!  The seller was clownantics and they were also a pleasure to deal with.  Ordered it on Sept. 24 and received it on Sept. 25.  Blazing fast shipping and amazing customer service.  Thanks Clownantics...!	2012-09-26
US	11871018	R2MY4F22INKZMB	B008RKEACO	542200683	Little Rebels Little Boys' 3 Piece Rebel Moto Race 98 Set	Apparel	5	0	0	N	Y	Excelent	Excelent product, el envio llego a tiempo y en perfectas condiciones y el precio inmejorable, tal cual se detalla en la descripción	2013-04-17
US	49790439	RNPHO604AF5MM	B008Q40HSW	890338817	Adult Plus Size Tank Dance Leotard,D5101W	Apparel	4	0	0	N	N	High quality	So I got the 1x as I was afraid the XL would be too small.  I was wrong and the sizing guide should have been trusted.  Still, I think it will be great for my beginner adult ballet class 2 times a week.  And because its a bit large I can easily get my sports bra underneath which is great.	2014-10-18
US	15208418	R16SMGOL3A3CA9	B008O83C6Y	618904172	Marilyn Monroe Mens Thermal Shirt, Marilyn Monroe and Signature Men's Thermal, Black	Apparel	5	0	0	N	Y	Five Stars	Great shirt for a great price!	2015-07-13
US	6338645	R29OPZYKI5UY3R	B008O7V1S6	305966646	Marilyn Monroe Gangster Guns Tattoo T-Shirt	Apparel	5	1	2	N	Y	Loved it	Loved it everyone loved it also. For the price of it its so worth it soon buying more styles ! Buy it you would love it	2014-03-28
US	43122511	R1A1OBF3K6BH7V	B008LENI38	844821690	N'Ice Caps Boys Digital Circle Scroll Print Waterproof Thinsulate Ski Glove	Apparel	5	0	0	N	Y	Love these gloves!	Bought these for my grandson and he wants to wear them all the time.  They run big..that's okay, he can get 2 years wear out of them.	2014-03-15
US	32031966	R2KGZ0SC46WDO	B008L56Z2I	746616607	Dickies Scrubs Women's Xtreme Stretch V-Neck Shirt	Apparel	5	0	0	N	Y	Super soft fabric and flattering fit	The top fits perfectly.  These scrubs are extremely soft and I have ordered again because I like the fit and feel so much!  No ironing required.	2015-04-14
US	38799442	R2GJ1JW2UVBID0	B008L1ADFM	876345437	Sugarlips Women's Seamless Camisole Bra with Cups	Apparel	5	6	8	N	N	Fantastic	These are the bras I've been searching for - comfortable, just enough support, and lightweight. If you're like me and have a small chest but broad shoulders and a lean torso and can't find a bra that fits to save your life (and I even tried Jockey's fancy fitting system) try one of these. Sugarlips customer service is great, too.	2014-06-07
US	37763114	RTJO5QWX74IBX	B008KECHPY	495616794	SACASUSA (TM) Satin Wrap Shawl For Wedding Formal party 72inch Long with 9 colors	Apparel	5	0	0	N	Y	not quite as ivory as I planned but close enough ...	not quite as ivory as I planned but close enough not to really tell the difference unless you are me!	2015-02-07
US	45880382	R13XNBQFPVUOP2	B008HTQJ7E	30037506	Russell Athletic mens Team Game Day Polo (S92CFM)	Apparel	4	1	1	N	Y	Good looking shirt	I really like the type of fabric. It's very breathable, light weight, and actually comfortable. I would recommend it to any active guys out there.	2014-01-28
US	10051968	R1EZI23R67JVDT	B008HQI2U4	835210369	Personalized Silver Tone Initial Cufflinks	Apparel	5	0	0	N	Y	Five Stars	Fit great	2015-03-07
US	8503564	RGDX9DMOX8S2	B008FZO6XE	494349465	Cherry Woman Lace Patchwork Shoulders Skull Prints Front Shirt	Apparel	5	1	2	N	Y	Really cute !!!	I ordered this in a small and also recieved meduim i am 5'3 and usually wear a size 4 or 5. The shirt looks exactly like the picture and pretty much fits me the way it does on the model , maybe just a little bigger. If it shrinks a little wen I wash it that would b ok . There were a few loose strings but no different than wat u buy at walmart for double the price. the quality is well worth the price . It's not poor quality at all. Some people sed wen they received the item the color was way diff than the pic but that was not true at all for me. Looks EXACTLY like the pic. Also it arrived 1-3 weeks BEFOR delivery date !!!!! Gotta lov that !!!! All in all worth the money. Will definitely order from this seller again !!!!!	2013-06-24
US	13823918	R1XTIZED595URX	B008DKUIOM	9151404	ToBeInStyle Women's Footless Elastic Legging	Apparel	5	0	0	N	Y	I would recomend to anybody	Initially I have ordered the navy blue one and they were perfect, so I decided to follow with the brown and black ones. Although the black one is somewhat different at the ankle, looser, I am still very happy with all of them	2013-05-18
US	33887643	R1IOH8HWCSRRMY	B008CXGVVE	385551669	Lucy Love Juniors Monaco Dress With Slip	Apparel	5	0	0	N	Y	Very well made dress.	This dress is very comfortable and well made. The stitching is great and the fabric feels very soft to the touch. The sizing is correct and drapes well. I really like this dress and recommend it.	2015-03-22
US	46015357	R1X576986JFXVN	B0087VWIRM	420519808	Subdued Irish Tactical Patch	Apparel	4	0	1	N	Y	Four Stars	was not aware it has also back maybe I mis-read the ad	2015-06-21
US	25600886	R35YVWPIXF5R7A	B0087AXAJI	718299837	Gerber Baby Boys' 2 Pack Trucker Special Sleeper Blanket	Apparel	5	0	0	N	Y	I love it pbut you send me the wrong size	We live in a city that is located very high and so the weather is cold, these pajamas are the perfect solution for my baby to remain warm without many blankets, always comfortable.  I asked in 18 months ans recibe 6 months size.	2013-03-21
US	45457447	R199JB5M8D5PCT	B00857TZ1U	681018910	Dickies Women's Slim Bootcut Jean	Apparel	5	1	1	N	Y	Great jeans	Well tailored and a bit long for my 5-7 frame, but I like that. Can roll them up and<br />assume over time they will shrink.  Love them!	2015-01-16
US	45469944	R1U8OQ5LG7SXMO	B00851M400	973391378	Albert Einstein Smoking Colors Men's Black T-Shirt	Apparel	5	0	0	N	N	Five Stars	excelent for the price all ok	2014-09-27
US	41711318	R1UF47PVIBKA7O	B0083EZCNK	913475968	Made in USA T-Shirt - Tan	Apparel	5	0	0	N	Y	Good quality	The shirt seems to be well made and the size is perfect.  Has a very cool design and it hasn't faded over the last several washes.	2014-05-05
