marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	21361155	R14QJ610T4WDKY	B000068IDS	399408235	RCA Universal AC Adapter-AH3WH	Electronics	5	1	2	N	Y	Adapter Review	Purchased for our Portable MP3 player and Portable Stereo Speaker System.  We have been 100% satisfifed with our purchase.  Like the ability to use on any of our devices.	2013-02-11
US	52287736	R3Q0DZ3HQHMTYY	B002MAPT7U	808084969	Clip Plus 4 GB MP3 Player (Black)	Electronics	5	1	1	N	Y	Liberating	After struggling for some time with iThings I sold that for this Sansa.  The first thing I did was install Rockbox.<br />This combo is a perfect little music player.  You can just copy<br />your music on to the Sansa and play it by folder. Rockbox has so many options I doubt I'll use 10% of them.	2013-02-06
US	40181840	R3IC3VVUCS7075	B004ATMPE6	63771868	23 Pairs 3D Holiday Glasses 13 Different Exclusive Styles - Jingle Bells  Holiday Eyes(tm)	Electronics	5	0	0	N	Y	A Staple Ornament for Your Holiday!	These are the best novelty item to share around Christmas. I carry them in my purse and give them out like candy.<br />Simple and delightful fun for all ages!	2013-02-04
US	36205044	R2OYCFWN5AZHVR	B008PJ93YC	648160635	GOgroove Portable Speaker with Rechargeable Battery and Space Design - Works with your Desktop PC , Laptop , Smartphone and Other Multimedia Devices!	Electronics	5	0	0	N	Y	Great Little Speaker	The other reviews were not misleading...really has a good sound for a little guy. My kids love watching his eyes change color, too. Product was packaged and delivered in the promised time, too!	2013-01-18
US	35189951	R2MZWSR7JXU7EY	B007B5TPVM	311443860	Philips GoGEAR Ariaz MP3 Players - Black	Electronics	5	5	5	N	Y	Great product FINALLY!	Finally good palm size mp3 player and built solid. External speaker is unbelievable! 16 gb for 50 bucks, no brainer. Who needs sony walkman for 100 bucks for just 8 gb. You go Phillips.	2013-01-18
US	48787010	R34RCQ91BT1PQK	B004E9SWO4	492560683	JBuds J3 Micro Atomic In-Ear Earbuds Style Headphones with Travel Case	Electronics	3	0	0	N	Y	great until the wire stopped providing audio to one ear... maybe im just too physically active.	The sound quality was great and they fit well.  They don't take a beating though.  One season of snowboaring and the wire to one ear stopped providing sound.  I managed to splice it for a while but it didn't last.  I moved on to the J5 jbuds and they are exactly what i needed - rugged.	2013-01-12
US	44597520	R3DC0FMZLOHJSG	B0071BAU9W	213942241	Jensen Portable Bluetooth Wireless Rechargeable Speaker for iPod,iPad,iPhone and Smartphones	Electronics	5	0	0	N	Y	What awesome sound!	A great product and excellent sound. I love it! For the price...a real winner all the way around. I promote this item!	2013-01-12
US	16010024	R25DJ8E8HJPAQZ	B005BHIZU4	904627394	Audio Technica Solid Bass	Electronics	4	1	1	N	Y	Good product!	Sound is very good but they are little bit tight and after a while they are not comfortable!<br />Overall great sound!	2013-01-10
US	52339991	R35XK4R1OZEPRR	B0052SCU8U	572574607	AmazonBasics High Speed HDMI Cable	Electronics	5	0	0	N	Y	Good price and length	Bought these to hook up a Toshiba sound bar (SBX4250) and they work perfectly.  Long enough to reach the wall-mounted TV which has a cord-concealing channel.	2012-12-31
US	44587794	R1R76YWUDWOY46	B008CCNBCM	510470756	Sqrmekoko Replacement Headphone Black Cable/cord/wire for Beats By Dr. Dre Monster Solo & Studio	Electronics	5	0	0	N	Y	excellent	they are working the way is suppost too. i love them know could hear music. i would recommend this product to anyone who is looking to replace the wire of the beats headphones. they came right on time	2012-12-23
US	47142303	R1617H6HS1XDSC	B007HJ3NLK	734764916	Trio Touch 4 4 GB MP4 Player with 2.8-Inch Touchscreen, Blue	Electronics	4	1	1	N	Y	Works Well	This worked well.Videos,shows, and music played well.I am sure it would still be working if it had not been dropped in the water.Did buy one back in 2-2012 and it is still working great.	2012-12-21
US	9896638	R1QW5PWNRDA1JH	B000RZPK1M	481891670	CyberPower Intelligent LCD UPS  Compact	Electronics	5	0	0	N	Y	Great UPS for home use	I use this on my desktop PC and it is great.  The software that comes with it is simple to use and the LCD screen on the unit is a very nice feature with useful info.  The pricing seems to be better than most APC units and you get more for your money with this unit.	2012-12-15
US	52099560	R3BMU729SZIAH5	B002RLQXBU	106060702	Alarm Back up Battery 12 Volt 4.0ah / 5.0ah	Electronics	5	0	0	N	Y	Perfect economical replacement	As mentioned by someone else it is actualy a 5 ah battery which is better yet.  My initial battery lasted 10 years.  I hope this one lasts as long.	2012-12-07
US	28316701	R3P6J2N3OSSHGS	B006ZZE84I	650408986	Aurum Ultra Series - High Speed HDMI Cable With Ethernet - Supports 3D & Audio Return Channel	Electronics	5	0	0	N	Y	Works Great!	Works great!  Cable can send 1080p signal from my HDMI Laptop output to my HDTV.  I would recommend this cable.	2012-12-06
US	12091649	R39PEFJ6MGI51O	B0002L5R78	871765831	High Speed HDMI Cable (1.5 Feet) With Ethernet - CL3 Certified - Supports 3D and Audio Return Channel, 1-Pack	Electronics	5	0	0	N	Y	Works	The cable looks thinner but it works. As long as it works, it is a good one. There will be no difference between a thick one and a thin one.	2012-11-30
US	48292837	R25VTD7OAE7YIG	B008V9RWQW	311611722	Bose SIE2 Sport Headphones	Electronics	2	1	3	N	Y	Its ok but too expensive	The music quality is ok... Beside, i dont get why is so expensive than MIE2...it is same quality but weird color... I rather to buy normal one to save my money	2012-11-19
US	43105667	R15VMMUYNI7F3S	B004SP18DG	359696941	Samsung WMN2000B Ultra Slim Wall Mount for 46 to 60 Inch TVs - Black (Discontinued by Manufacturer)	Electronics	5	1	1	N	Y	VERY AWESOME	"I have this wall mount for 1 year and it does the job. The directions sucked. I used a samsung youtube video to install the wall mount, in which I thought was helpful. This wall mount seems difficult at first to install, but it is the easiest wall mount on the market to install. I have 55 inch tv and my tv looks like picture on my wall. I would definitely purchase another wall mount again and I would definitely buy another samsung tv to just use the wall mount again. The wall mount can and will \\\\\"sustain the weight of your tv.\\\\\" It was built to hold large televisions."	2012-11-03
US	37700594	R5NZASGEF42LR	B0017O3UHI	275606388	Antennas Direct C2 ClearStream Television Antenna	Electronics	4	2	3	N	Y	Pretty Good	"I've spent a year trying to get decent signals in my own house, graduating slowly from little Walmart buys to bigger buys. When my mother asked me to see if I could do the same for her, I knew where to start.<br /><br />First I checked Antenna Web.org to see where the towers were and how far.<br /><br />I tried the \\\\\"Leaf\\\\\" first, which is only good for about 25-30 miles. The towers are about 25-30 miles away from her house. It worked, but she had to move it around to get one station and move it back to get another and the signals weren't consistent.<br /><br />The C2 was my second buy, and it appears to be working pretty well.<br /><br />Note: I still had a wineguard pre-amp installed that I'd bought for her.<br /><br />I figured this was our last step before resorting to an outside antenna.<br /><br />It doesn't look like that will be necessary. It's rated as being good for 25-50 miles and so far it is picking up signals consistently and with little interference. No moving it around or dropping channels."	2012-11-03
US	28786832	R3CG0JDGYKPQL3	B003L13A7K	363071975	Monoprice Marker Cable Tie 4 inch 18LBS, 100pcs/Pack - White	Electronics	2	0	0	N	Y	Ok but not great wire label ties	These are ok. They are smaller than I thought, but that's my fault. They can't tight tight around small wires due to the label. The ties themselves are translucent not white. Not great products but ok. for bigger bundles of wire, not small individual ones.	2012-10-26
US	51072313	R3GHQENA6DNFIQ	B001ISWA0G	685948586	Universal World Wide Travel Plug Adapter - White [Electronics]	Electronics	5	1	1	N	N	a very practical universal adapter	I have several adapters for various to/from outlet configurations.  But this is the *ONE* that I *always* travel with.  It works anywhere and works well and then I carry a USA splitter cube to plug into it and give me three outlets.	2012-09-25
US	30850709	R17O4T4A8JPV8W	B003YKG2UK	665233341	Logitech Ultimate Ears 600 Noise-Isolating - Dark Silver	Electronics	2	1	1	N	Y	Pretty cheaply made, bare wires showing after 3 months...	"When I purchased these UE headphones, I thought I was making the \\\\\"safe\\\\\" choice.  Here is a brand from a company that I have known and trusted - and that, generally, people seem to be happy with.<br /><br />The sound quality of these buds is pretty great - great bass, wide range, comfortable in the ear, etc.  The fact that they only last 3 months, however, has forced me to leave an unfavorable review.<br /><br />I can't believe how disappointed I am with these headphones.  After only three months, notwithstanding my completely \\\\\"baby-ing\\\\\" this pair of buds, the wires at the end of the audio connector are already showing.  The sheathing has come apart from the plug, and bare wires are visible.  Even though they have been kept in their protective carrying case every single moment they were not in my ears, they fell apart like a pair of cheaply made $5 buds you can buy at the local drug store...<br /><br />I have sent out an email to Logitech to request a refund, or at the very least, a replacement set.  As far as a review goes, however, I'd have to say stay far, far away from these.  I had a set of Westone UM1 earbuds that, although they LOOK like they are flimsier, lasted me over 3 years.  For a $100+ pair of earbuds, these UE headphones don't perform as well as sets 1/10th of the price.  Most certainly not worth the cost (even if you can get them at an 80% discount).<br /><br />Disappointed.<br /><br />If you're like me - you might be deciding between these and the Klipsch equivalent (something like the S4i).  Go with the Klipsch.  I have a feeling the 90 degree (right-angle) audio connector is the root cause of this issue.  It's simply a design flaw that, unfortunately, will remain unchanged even if you manage to get a replacement.<br /><br />EDIT - One more quick note.  I've just upgraded to the iPhone 5 and it appears that the buttons no longer work (for any function - no volume - no play/pause - no answering calls).  I'm not sure if this is an iOS 6 issue - or aniPhone 5 issue - but it doesn't work.  If you have an iPhone 5 - get the cheaper version without the mic / buttons if you must go with UE...<br /><br />UPDATE - 10/08/12 - After about a week of back and forth emails (it takes a full 24 hours for Logitech to respond to each email you send - including those requested by Logitech), I was finally shipped out a fresh set of earbuds.  Hopefully, this set will last a little longer..."	2012-09-24
US	23249941	RBVAY9ZP8FFPU	B0065KWUCK	448830009	Slim Wall Plate and Surge Protector - 3 AC + 2 USB - Add Additional Outlets and USB Ports While Protecting Your Devices - USB Includes 2.1amp Output to Charge iPad, iPhone, E-readers, Android, SmartPhones, and More	Electronics	5	0	0	N	Y	In my guest room so guest can plug in whatever electronics they have	Now days everyone has some sort of charger, Usually multiple chargers, so this adapter assures guest will have enough plugs and USB port to charge up whatever they have.	2012-09-10
US	39504007	R18BFRAYMBYNG6	B00390GFJS	820653107	TV LED Backlight	Electronics	1	2	13	N	Y	Cold, clinical light	These LEDs radiate a harsh, clinical light more appropriate to a surgical suite or prison cell than a living room.	2012-08-16
US	32408413	R35X107W9T7CRQ	B0015YRMXI	880680398	C&E HDMI Splitter Amplifier	Electronics	2	0	0	N	N	Back feeds power through USB	Be warned that if you use the power supply with this product - it will back feed power through the USB and burn up your equipment if the main power is off.  If you are using this on a computer - do not plug in the secondary power supply - it will work fine with it.	2012-08-13
US	16572516	R29FQP9HZWWY56	B001RB24XC	644586486	Sony EX Style Headphones with Passive Speaker Carrying Case	Electronics	5	0	0	N	Y	Portable Music for mom	I purchased this for my mom for her iPod. I have one myself and love it, so I purchased one for her at her request. Although she loves it, I think my youngest brother uses it more than she does.	2012-08-07
US	11294073	R3JRVTINM3Y6UP	B005GH9PBC	672235573	"Kobo EBOK TOUCH 6\"\" eREADER BLUE eBook Readers"	Electronics	5	1	3	N	N	I love my kobo!!	For the price, I'm very impressed with this little ereader. I got mine in the lilac, but it comes in a few different colored backings which is a nice touch. The reader is very lightweight, easy to hold and easy to read. It doesn't have the backlight like most ereaders do but it gives the most lifelike reading experience there is. It's hell easy to get books using the kobo website, prices are really good too and there are huge selections of books. I'm a horror fan and found it utterly gobsmacking to find so many Richard Laymon & Edward Lee books available!! I also love paranormal romance and teen books which there are more than plenty of. I've even managed to put some books my mother in law emailed me onto the device that are in PDF formats and they are fine to use, but can be a bit fiddly as you have to use the zoom function a lot. Overall the kobo is a top product!!	2012-08-03
US	22864207	R1M5CCDU7FD0A6	B0030CGMAC	522421851	Importer520(TM) Gold Plated 6ft Premium VGA Cable w/ Digital Optical Audio Port for Microsoft Xbox 360 to TV equipment For PC HDTV	Electronics	5	0	0	N	Y	exactly as described	received the product fast and as exactly described.  For such a cheap price it works perfectly fine on my monitor, ghosting not an issue here.	2012-07-30
US	26644350	R1XB4JQGE2D7EB	B002ZFJ0DQ	362695318	Marantz RX101 Bluetooth Receiver / IR Extender	Electronics	3	0	1	N	Y	marantz rx101 helpfull but far from perfect	My gear being in an open cabinet on the sidewall of the home-theater room, needs definitely assistance from this IR extension receiver, since the remote control emitter or the receiving sensor in my Marantz SR7005 is lame.<br /><br />Hoping $100 would provide a final solution to a wiiiiide response in my room, i must unfortunately rate this product as so so. It helps of course to get the control signal from about 150° or 160°, compared to the remote's 30°, which is alleviating, but only if u place the black box on the very edge of the shelf of the cabinet and in a capricious position, since the device is not omni receiving, receives just only from two of the sides of the box and from above(?). Far from having a chance to hide the not so small box or place it in the top of another piece of equipment, it has to be only located at the very edge of the cabinet.<br /><br />Got a solution, which lets me control my Marantz receiver and it makes me happy, but doesn not do it in the league a $100 extensor should.<br /><br />It is beautifully manufactured, just wish it was more effective.<br /><br />But glad i had an option for it, since my receiver would be totally inoperative without it.<br /><br />I does the job, but could do it better.<br /><br />Glad -again- anyway.<br /><br />My Sony BDP370, which is a $100 bluray player, gets the signal from the remote from anywhere in the room. Same room, same cabinet.<br />The SR7005 costs about $1500. Plus the $100 IR extensor.<br />Marantz...i think u can copy that.	2012-07-25
US	22909706	R3EEUGDOEML3IK	B003ELYQHK	921315865	Panasonic ErgoFit In-Ear Earbud Headphone	Electronics	4	0	0	N	Y	Do what they are supposed to do	Great price for these simple earbuds. The color is fun and there are no bells or whistles. I have two pairs of these, one at work and one for the gym	2012-06-01
US	12819658	RHI7Z63OH159Z	B000HKGK9I	448131449	RCA Amplified Indoor HDTV Antenna	Electronics	4	0	0	N	N	Good product	Live in Los Angeles County here in Monterey Park,CA... I was able to get all the Channels clear with this antenna MINUS CHANNEL 2 which is CBS.	2012-05-27
US	44736237	RLL6BC2T9YGL0	B002BFXKT0	587104435	Skullcandy Icon 2 Gold/Brown On-Ear Headphones	Electronics	2	0	0	N	Y	good but bad.	product had good sound and works very well, but the headphones only lasted a good 2/3 months before they just stopped working all of the sudden O well.	2012-05-24
US	47415578	R2SFPGR96U7EDI	B001MZXUI6	443415697	Mediabridge ULTRA Series HDMI Cable (3 Foot) - High-Speed Supports Ethernet, 3D and Audio Return [Newest Standard]	Electronics	5	0	0	N	Y	Good well made cable	This cable is well made and gets the job done. It is better quality than many cables I have purchased for more money in the past.	2012-04-19
US	52372620	R2ECIT2VLW6W02	B004KQB5WW	735581035	Apple iPad Dock for iPad 1st, 2nd & 3rd Generation White MC360ZM/A	Electronics	1	0	1	N	Y	Product mislabeled on Amazon Site	This is clearly mislabeled on the Amazon web site. It is a doc for an IPhone It does not fit on the IPad.	2012-04-11
US	21376462	RXFK8NE57T05D	B003LLEG00	901927979	Malcom Distributors 2.5mm Female to 3.5mm Male 3 rings Jack Stereo Adapter On/Off enabled - Convert 2.5 mm Stereo Cell Phone Headset to 3.5 mm MP3 Stereo Earpiece Earphones Input Jack for iPhone 1G 3G 3Gs, Blackberry, Motorola Droid, Palm Pixi, HTC Eris Nexus One	Electronics	1	0	0	N	Y	Does not work with Samsung Galaxy S	Turned out to be useless for me, it does not work for the Samsung Galaxy S phone. I get sound out but it mic function on the headset does not work with a known working headset.	2012-03-25
US	34103118	R18XFYVIRTTGNX	B003VANOI6	663866219	Logitech Speaker for iPod and iPhone	Electronics	5	0	0	N	N	Nice Bang for Buck	Sound from these is full and dynamic.  For the money I would be hard pressed to find a better sounding set of portable speakers.  I purchased this for our Sandisk Clip Zips and we have been impressed.  I appreciate the useless to us docking port can be concealed.  I prop it against a book or something similar so it's not resting on the wires when I have the dock port concealed.  This has nice heft, it's not light as a feather.  Important to me as an old timer.  Heavier the better was the rule of thumb decades ago.  If you appreciate solid sound, from highs to lows, this is for you.  Only thing I would change would be cleaner rear port access.  The little rubber port cover will be gone soon.  Pretty much nit picking here.	2012-02-07
US	20062376	R1314DE07S2NR	B00529D7TA	105009393	SanDisk SDMX18R-004GK-A57 RB Refurbished Sansa Clip 4 GB MP3 Player	Electronics	1	1	1	N	N	refurbished sansa clip	The price on this product was great and that was the only thing good about this player.  From the first day, the player has frozen/locked up from 6-7 times a day.  It has a mind of its own and will shut down during the middle of a song for no apparent reason.  I am lucky to get 5 or 6 hours of battery time before I have to recharge it.  It does not store the playlist no matter how many times I download the music.  Do not buy this refurbished product.	2012-01-22
US	46924058	RX7HLLQHCLO5E	B00316263Y	945305640	BlueRigger Basic High Speed HDMI Cable - 6.6 Feet - Supports 4K, Ultra HD, 3D, 1080p, Ethernet and Audio Return (Latest Standard)	Electronics	5	0	0	N	Y	Great cable, worked as advertised	This was a high quality cable at a good price. There's not much to say -- it worked right out of the box.	2012-01-22
US	50177218	R10DZ3WBZGOLNO	B001IAJAJ8	361019463	2 Meter (6.6 Ft) Gold Plated V1.3 Hdmi to Hdmi Cable	Electronics	4	1	4	N	Y	can't have enough around	"haven't used them yet but i'm sure they are fine, just like having extras around just in case.  and for the price, u can't beat it.  even if it's a temp until a new more stable or quality can be purchased.  i was glad to have them the other day when a friend was explaining his whole tv setup and didn't have one or how HDMI worked, i pulled one out and said \\\\\"here try it. it didn't cost next to nothing\\\\\"  how happy was he?!?!"	2011-12-24
US	15049440	RFD29EAY1I9FW	B0036ZHNJW	80843552	Importer520 USB 2.0 Ethernet 10/100 Network LAN RJ45 Adapter	Electronics	1	0	1	N	Y	DOES NOT WORK WITH INTERNET	I bought this item and my main purpose was to connect my 3g router to the internet. Thought this device would help me. It did not.	2011-11-30
US	28468883	RVU77MOJRUXCC	B001DOHYS8	843001509	Bose 3·2·1 GS Series III DVD Home Entertainment System	Electronics	2	4	4	N	N	Good for movies, not for music	I bought this product a year ago. Before this i had not any experience in home teather or any hi-fi product. I just bought this because my wife and i saw the demo at Best Buy and it seemed really great!. When i arrive home and setup all the components (including ps3 connection via optical audio) i tested first with music from the ps3 (mp3 and aac files at 320 kbps and normal CD's) and what a disappointment!!!!!!! music sound detailed in highs and lows but immediately i felt something was missing, like the body of the music with all songs i tested.<br />Then tested with movies, in this field the sound improved a lot but the thing is i wanted to use this more for listening music (70%) than watching movies (30%). So if you want to be thrilled with the sound of your music i think you must look for something else, im not saying it sounds like crap, but after six months i bought a Harman/Kardon avr1600 with HKTS20bq speakers and although it is a entry level system it sound better with both music and movies, so i moved the Bose to a secondary location and made the HK combo my main home teather system.<br /><br />Pros:<br />- Made for people who don't want to know anything about wires, bulky speakers or specific audio setups.<br />- Small and attractive design<br />- Good for movies<br /><br />Cons:<br />- Music does not sound rich.<br />- for what you pay you can buy better amplifier and speakers (entry level)<br />- Does not recognize DTS Master Audio and Dolby True HD<br />- Limited audio input connections<br /><br />After a year of experience i could say im sure that i won't buy again a Bose.	2011-11-21
US	25607045	R3JP39FWSMQ2JN	B000WCY7V4	835419135	Kalibur KAVAL Accessories Unlimited Augm2-L Stainless Steel Hood Channel Mobile Antenna Mount For Gmc & Chevy	Electronics	5	0	0	N	Y	Antenna Mount	I really like the mount it got me up and going with my mobile radio again. Works great for a Volunteer First Responder.	2011-11-18
US	26208501	R3LJWQIRYPLONJ	B001TIG36C	329010926	VideoSecu Mounts Tilt TV Wall Mount	Electronics	5	0	0	N	N	Great Unit for the Money	"Great unit to mount my 42\\\\\" Phillips to the wall.  It was a quick installation, and the instructions were pretty simple to follow.  It is similar to units I looked at in store that were two to three times the price.  The bonus was the HDMI cable included which seems to work well with my TV.  I would definitely recommend this unit as a low cost alternative to mount your TV."	2011-11-11
US	14454691	RCRB7XQFDKH4Z	B004WENX86	365514982	UPG UB12100 12V 10AH BATTERY for RAZOR DIRT QUAD VERSION 1-8	Electronics	4	5	5	N	Y	Great battery	The battery being marketed here is for an 12V, 10Ah replacement battery for the Razor Dirt Quad.  However, searching the web comes up with 12V, 7.0Ah to 8.0Ah batteries.  Well, I thought that this is a no brainer.... I want the 10Ah, has it held a longer charge for the same given size.  Oops, I was wrong.  The extra capacity came in at the expense of the battery's height.  This battery is slightly taller (4.4 inches) than the stock battery (3.9 inches).  While there is plenty of space to mount the taller batteries, the bracket that secured them in place used screws that are now too short.  After a quick trip to the hardware store for longer screws, everything is back in place, works great and holds its charge.  I would purchase these batteries again, but I only wish:  1) They came with the 2 longer screws needed to secure the batteries in place or made it clear the battery was 1/2 inch taller and that I would need new screws.  2) They would provide the harness that mates to the quad to make the installation easier.  PS: Please be aware that you'll need to unsolder or cut the wire harness from the old batteries in order to keep the connector that plugs into the quad.  They only provide the terminals that connect to the battery.... not the quad.	2011-11-07
US	27515217	RCKAT6UA3L8HH	B001MQ2ZWM	792416703	AC Adapter Charger for HP Pavilion DV6700 DV9100	Electronics	1	27	27	N	Y	Did not work, low quality	This product was completely useless and did not charge the computer. I have an HP pavilion DV6700 and it did not fit, despite the fact the product description said that it was compatable.	2011-11-01
US	19665990	R57TW2PFA0M8	B0016OEV7C	414933343	Sony ICF38 Portable AM/FM Radio (Black)	Electronics	4	3	3	N	Y	Review	Very nice radio for an emergency!  Compact and easy to use and it has good battery life.  The reception was good over all the band widths.	2011-10-03
US	47245407	R32TLMISC1T3FJ	B002MCK57W	474238515	Mini Stealth TV Television Remote	Electronics	1	0	0	N	Y	Terrible	This does not work at all. The problem could be that the thing itself doesn't work, or, a more likely option, it was made for TV brands in China. It isn't compatable with TV brands around here.	2011-08-24
US	48285562	R15CSWOMPYDODE	B004477D0A	305620249	Philips ActionFit Earhook Headphones Tuned for Sports	Electronics	2	0	0	N	N	Not reliable, does not stay in ear correctly	Hi,    Got these pair 3 months ago. I used it to run + gym workout 1h each once every 2 days. I quickly understood noticed that with sweat, the in ears will came out and won't stay correctly. This was painful enough but after 2 months I started to the left ear-bud slowly reduce in power to almost not being able to ear anything.  At 3 months, I can not use them anymore, they are dead.     To bad.	2011-08-12
US	42341273	R2L3XQC1STXZ9U	B00165YVTE	149573877	Sony Active Style Spiral Neck-Band Headphones	Electronics	3	0	0	N	Y	Takes som getting used to	"I originally had some JLABS isolating headphones that also cost about the same price. I run ~5 miles per run and work out at the gym as well.<br /><br />The JLABShad superior fit and sound quality *but* they had a tendency to fall out during runs and sweat and ear gunk eventually made the sound quality suffer. In short they, along with most other in ear headphones weren't designed to handle the humidity and shock of working out.<br /><br />What makes these a bit different is that they have a small port for the sound to come out of, which means they are mostly plastic with a silicon fitting to for \\\\\"comfort\\\\\". Well, not so much. You'll really have to try all the accessory fittings to get the right one, and after that, will have to figure out how to get the things in your ears so you can get a reasonable bass response from them.  Until that happens, they will seem tinny at first.<br /><br />In all, I'm happy for a sub $30 pair of headphones and run well with me. However, if you listen to music that doesn't have electronic bass (like Hip Hop or electronic) you'll hear your music be a bit crunchy, but clear."	2011-08-08
US	52319320	RC8NTXVOLY6G2	B004GFNDDG	991585660	NuForce NE700X In-ear Headphones	Electronics	5	0	0	N	Y	NuForce=HiValue	After my cleaning lady accidentally stepped on and broke a pair of Sony ES-300 ear buds I had, I thought I might get something a little sturdier -- but I'm on a budget these days, like most Americans.<br /><br />So when I saw all the positive reviews of these NuForce NE-700X ear buds, I was intrigued.  Superior sound and high-quality construction with aluminum bodies for under $70 delivered to my door.  Great!<br /><br />Now that I have had a chance to listen to the NFs and wear them on a few walks, I must say, I am not disappointed.<br /><br />I would compare their sound quality to the Klipsch Image buds, but I think the NuForces are less susceptible to those intrusive and annoying rustling noises when the wires move as you walk.  In large part, this may be due to the little clip NF has included, which you can clip to your collar and help stabilize the wires.  I believe the NF wires are also a little beefier than the very slight and flimsy Klipsch wires.<br /><br />As with the Klipsch and other ear buds, you must make sure to insert these all the way into your ear canals to achieve proper bass and mid range response.  NF gives you two pairs of each of three sizes of rubber ear piece; I found the smallest size gave me the best fit.<br /><br />These ear buds also stay in my ears better than the Sony's -- though I haven't taken them jogging, they have not fallen out when I've gone out for a brisk walk or been juggling packages or whatever.  Again, I think the collar clip helps keep them in place.<br /><br />The isolation from outside noise is quite good; I find myself popping the buds out of my ears when talking to sales clerks in stores.  Again, the collar clip keeps the buds from falling to the floor, a major convenience.<br /><br />I listen to all types of music, and the NFs sound fine on everything from classical to rock.  I also like the way they look, with their simple, modern bullet shape.  A little red collar where the wire enters the bud identifies the right channel bud at a glance, another useful feature.<br /><br />Finally, the NFs give you a little velvet carrying pouch, rather like the Sony's.  Personally I prefer the little cord reel case Sennheiser uses, but I find these pouches easier to deal with than the fussy little tin case with cutouts for the buds and cord favored by Klipsch.<br /><br />At any rate, those looking for ear buds with high-quality sound and construction at a reasonable price should check out these NuForces.  I think you will be very pleased.lly, the NFs give you a little velvet carrying pouch, rather like the Sony's.  Personally I prefer the little cord reel case Sennheiser uses, but I find these pouches easier to deal with than the fussy little tin case with cutouts for the buds and cord favored by Klipsch.    At any rate, those looking for ear buds with high-quality sound and construction at a reasonable price should check out these NuForces.  I think you will be very pleased.	2011-07-04
US	16389598	R1XUVFXIN3AIQD	B003LMAU7C	915053540	"Premium White Diamond Plaid Pattern \"Smart Touch\" Soft Silicone Gel Skin Cover Case for Apple iPad [Beyond Cell Packaging]"	Electronics	2	0	0	N	Y	Wow Cheap!	"Ok I went into this knowing what i was getting (I mean its from Super Halloween Outlet which should tell you a lot). I mean its only $2.45 with free shipping (which is why the 2 star rating) so can't expect much. But you do get what you pay for which is cheap cheap cheap! I found it really funny as it came in a huge box! With lots of big bubble wrap! Are they afraid it will break? ITS RUBBER :). Then it was obviously a used item because the plastic case it came in was torn open and the back of the ipad case had all sorts of smears and what not. One thing i am effed about is that it said it was \\\\\"clear\\\\\" this is NOT clear! It has a silver backing with a plaid design. VERY ugly. Oh and it smells very bad. Hopefully this will clear up. I would NOT spend more then $2.50 for this. I only bought it just to have something in till i can decide on a much better case, just couldn't decide on one yet and I just got my iPad and wanted something quick. Delivery (besides the ridicules huge box/packaging) was very prompt with Amazon Prime. If you want something long term DO NOT GET THIS! I cannot say it more then that. $2,50 is still a waste of money on this. BE WARNED."	2011-06-06
US	21632030	R2WR1WQ9SHZ0YJ	B0046TNR42	544524654	NXG Technology NX-3DG Infrared Active Shutter 3D Glasses	Electronics	1	1	5	N	Y	Epic fail	Maybe it's my particular pair of glasses, but these things can never stay on for more than 5 seconds, and I have to point my head away from the screen to get them to start on...... defeating the purpose of trying to watch tv in 3d.	2011-03-24
US	22063217	R2T486NFZ63RFE	B001LNO722	291121137	ESQ35 ES90VI Headset	Electronics	5	0	0	N	Y	Cable	These Headphones are amazing!  The sound is great, bass, treble, everything is crystal clear.  The only problem with these is that connector wears easily.  Don't carry it in your pant pockets.  The back and forth motion wears the inside of the wire and then you can lose sound in one or both of the ears.  it's best to either buy a good quality extension (2 or 3 inches) or put it in your jacket or hoodie pocket.  The Turbine Pro Gold do not however appear to have this problem.  This problem aside they are the best headphones i have had ever.	2011-03-05
US	46091884	R3RV4NPOJ1JA00	B0041FAWYO	803525213	Bear Motion 4gb Mp3 Multi Media Player with 2.8 Inch Touch Screen and 2.0 Mega Pixel Camera	Electronics	5	2	3	N	Y	Love This Product	I am not sure why all the bad reviews. I have had my unit for over two weeks now and I love it and to those doomsayer reviewers this is all and more than I expected for under $50	2011-02-07
US	44314404	R1YZA91SUUHA0U	B002LARYGA	490426993	SMK-Link PS3 Blu-Link Universal Remote Control	Electronics	1	1	2	N	Y	Combined Blu-tooth/ir remote	It does the job, but just barely.    The keys are small and soft, and they get stuck in the down position when you use them.    It was very annoying, so I went back to 2 remotes, one for the TV/Cable box and the PS3 remote.	2011-01-22
US	50317273	R3V3AXB2JP2DN2	B002NH4QC6	64627805	Shure Dynamic Microspeaker II Sound Isolating Earphones (Black) with Volume Control, Airplane Adapter, 3 pairs of Shure Triple Flange Sleeves & 5 Pairs of Shure Reusable Foam Sleeves	Electronics	5	0	0	N	Y	Best I have used	Better than anything I have tried.  Some were much more pricey.  Your ears will have to decide.  Great isolation on planes (used 14 hours in two directions to listen to voice audio as well as music.  Highly recommend model number.  Accessories are your choice based on intended use/need.	2011-01-19
